FMT,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
GPS, 43298157, 0, 3, 221190999, 2252, 18, 0.64, 52.5259564, 13.3143374, 63.58, 0.01280625, 51.34019, -0.055, 0, 1
GPS, 43498125, 0, 3, 221191199, 2252, 18, 0.64, 52.5259564, 13.3143375, 63.59, 0.02280351, 74.74488, -0.132, 0, 1
GPS, 43698196, 0, 3, 221191399, 2252, 18, 0.64, 52.5259563, 13.3143375, 63.6, 0.02061553, 320.9061, -0.052, 0, 1
GPS, 43898168, 0, 3, 221191599, 2252, 18, 0.64, 52.5259563, 13.3143375, 63.61, 0.04920366, 217.5686, 0.07300001, 0, 1
GPS, 44098142, 0, 3, 221191799, 2252, 18, 0.64, 52.5259562, 13.3143374, 63.61, 0.04304649, 239.2645, 0.036, 0, 1
GPS, 44298153, 0, 3, 221191999, 2252, 18, 0.64, 52.5259562, 13.3143373, 63.61, 0.008062258, 277.125, -0.061, 0, 1
GPS, 44518271, 0, 3, 221192199, 2252, 18, 0.64, 52.5259562, 13.3143373, 63.62, 0.0573062, 240.7512, 0.07300001, 0, 1
GPS, 44698204, 0, 3, 221192399, 2252, 18, 0.64, 52.5259561, 13.3143372, 63.61, 0.008246211, 165.9637, -0.13, 0, 1
GPS, 44898268, 0, 3, 221192599, 2252, 18, 0.64, 52.5259561, 13.3143372, 63.63, 0.02617251, 46.54816, -0.011, 0, 1
GPS, 45098186, 0, 3, 221192799, 2252, 18, 0.64, 52.5259561, 13.3143373, 63.63, 0.02640076, 24.62357, -0.09900001, 0, 1
GPS, 45298151, 0, 3, 221192999, 2252, 18, 0.64, 52.525956, 13.3143373, 63.64, 0.01044031, 196.6992, -0.079, 0, 1
GPS, 45498165, 0, 3, 221193199, 2252, 18, 0.64, 52.525956, 13.3143373, 63.65, 0.01077033, 111.8014, -0.033, 0, 1
GPS, 45698149, 0, 3, 221193399, 2252, 18, 0.64, 52.5259559, 13.3143373, 63.63, 0.04925444, 84.17365, -0.168, 0, 1
GPS, 45898127, 0, 3, 221193599, 2252, 18, 0.64, 52.5259559, 13.3143374, 63.65, 0.01843909, 192.5288, 0.048, 0, 1
GPS, 46098137, 0, 3, 221193799, 2252, 18, 0.64, 52.5259558, 13.3143374, 63.65, 0.01118034, 280.3049, -0.028, 0, 1
GPS, 46298181, 0, 3, 221193999, 2252, 18, 0.64, 52.5259558, 13.3143374, 63.66, 0.02039608, 281.3099, -0.01, 0, 1
GPS, 46498207, 0, 3, 221194199, 2252, 18, 0.64, 52.5259557, 13.3143373, 63.65, 0.004123106, 104.0362, -0.057, 0, 1
GPS, 46698282, 0, 3, 221194399, 2252, 18, 0.64, 52.5259557, 13.3143374, 63.65, 0.05162364, 21.59531, -0.08000001, 0, 1
GPS, 46898236, 0, 3, 221194599, 2252, 18, 0.64, 52.5259557, 13.3143374, 63.66, 0.03687818, 167.4712, -0.005, 0, 1
GPS, 47098139, 0, 3, 221194799, 2252, 18, 0.64, 52.5259556, 13.3143375, 63.67, 0.02220361, 125.8376, 0.058, 0, 1
GPS, 47298159, 0, 3, 221194999, 2252, 18, 0.64, 52.5259555, 13.3143375, 63.65, 0.00509902, 258.6901, -0.04, 0, 1
GPS, 47498157, 0, 3, 221195199, 2252, 18, 0.64, 52.5259554, 13.3143375, 63.64, 0.02844293, 259.8753, -0.008, 0, 1
GPS, 47698171, 0, 3, 221195399, 2252, 18, 0.64, 52.5259554, 13.3143375, 63.63, 0.005830952, 149.0362, 0.028, 0, 1
GPS, 47898150, 0, 3, 221195599, 2252, 18, 0.64, 52.5259553, 13.3143375, 63.63, 0.02647641, 79.11446, -0.08000001, 0, 1
GPS, 48098159, 0, 3, 221195799, 2252, 18, 0.64, 52.5259552, 13.3143376, 63.63, 0.01414214, 225, -0.037, 0, 1
GPS, 48318289, 0, 3, 221195999, 2252, 18, 0.64, 52.5259552, 13.3143376, 63.64, 0.015, 216.8699, 0.098, 0, 1
GPS, 48498236, 0, 3, 221196199, 2252, 18, 0.64, 52.5259551, 13.3143376, 63.62, 0.009486834, 71.56505, -0.104, 0, 1
GPS, 48698111, 0, 3, 221196399, 2252, 18, 0.64, 52.5259551, 13.3143376, 63.62, 0.03252691, 315, -0.061, 0, 1
GPS, 48898167, 0, 3, 221196599, 2252, 18, 0.64, 52.525955, 13.3143375, 63.62, 0.04327817, 229.6859, 0.03, 0, 1
GPS, 49098122, 0, 3, 221196799, 2252, 18, 0.64, 52.5259549, 13.3143375, 63.61, 0.03569314, 78.69006, -0.074, 0, 1
GPS, 49298153, 0, 3, 221196999, 2252, 18, 0.64, 52.5259549, 13.3143376, 63.6, 0.02121321, 81.8699, -0.074, 0, 1
GPS, 49498161, 0, 3, 221197199, 2252, 18, 0.64, 52.5259549, 13.3143377, 63.62, 0.04201191, 1.363927, -0.047, 0, 1
GPS, 49698214, 0, 3, 221197399, 2252, 18, 0.64, 52.5259548, 13.3143377, 63.62, 0.03140064, 189.1624, -0.064, 0, 1
GPS, 49898167, 0, 3, 221197599, 2252, 18, 0.64, 52.5259548, 13.3143377, 63.61, 0.01979899, 315, 0.003, 0, 1
GPS, 50098232, 0, 3, 221197799, 2252, 18, 0.64, 52.5259548, 13.3143377, 63.6, 0.037, 0, -0.029, 0, 1
GPS, 50298248, 0, 3, 221197999, 2252, 18, 0.64, 52.5259547, 13.3143377, 63.59, 0.02729469, 98.42696, 0.006, 0, 1
GPS, 50498155, 0, 3, 221198199, 2252, 18, 0.64, 52.5259546, 13.3143377, 63.59, 0.03067572, 199.0256, -0.05, 0, 1
GPS, 50698162, 0, 3, 221198399, 2252, 18, 0.64, 52.5259545, 13.3143377, 63.59, 0.01838478, 45, -0.135, 0, 1
GPS, 50898241, 0, 3, 221198599, 2252, 18, 0.64, 52.5259545, 13.3143378, 63.6, 0.01220656, 55.00798, -0.112, 0, 1
GPS, 51098212, 0, 3, 221198799, 2252, 18, 0.64, 52.5259544, 13.3143378, 63.6, 0.03420526, 15.25512, -0.059, 0, 1
GPS, 51298197, 0, 3, 221198999, 2252, 18, 0.64, 52.5259544, 13.3143378, 63.6, 0.009219545, 319.3987, -0.042, 0, 1
GPS, 51498164, 0, 3, 221199199, 2252, 18, 0.64, 52.5259543, 13.3143378, 63.59, 0.06168469, 163.0338, -0.07, 0, 1
GPS, 51698177, 0, 3, 221199399, 2252, 18, 0.64, 52.5259542, 13.3143378, 63.59, 0.02012461, 26.56505, 0.015, 0, 1
GPS, 51898169, 0, 3, 221199599, 2252, 18, 0.64, 52.5259541, 13.3143378, 63.58, 0.01456022, 164.0546, -0.012, 0, 1
GPS, 52098243, 0, 3, 221199799, 2252, 18, 0.64, 52.525954, 13.3143378, 63.58, 0.02236068, 349.6952, -0.058, 0, 1
GPS, 52298126, 0, 3, 221199999, 2252, 18, 0.64, 52.5259539, 13.3143378, 63.58, 0.03312099, 28.88658, -0.053, 0, 1
GPS, 52498181, 0, 3, 221200199, 2252, 18, 0.64, 52.5259538, 13.3143379, 63.56, 0.02475884, 133.3634, -0.081, 0, 1
GPS, 52677987, 0, 3, 221200399, 2252, 18, 0.64, 52.5259538, 13.3143379, 63.56, 0.06447481, 336.218, -0.07300001, 0, 1
GPS, 52898209, 0, 3, 221200599, 2252, 18, 0.64, 52.5259538, 13.3143378, 63.56, 0.04101219, 315, -0.051, 0, 1
GPS, 53098149, 0, 3, 221200799, 2252, 18, 0.64, 52.5259537, 13.3143378, 63.56, 0.05281099, 71.22196, -0.036, 0, 1
GPS, 53298103, 0, 3, 221201000, 2252, 18, 0.64, 52.5259537, 13.3143379, 63.56, 0.02968165, 122.6192, -0.08000001, 0, 1
GPS, 53498166, 0, 3, 221201199, 2252, 18, 0.64, 52.5259535, 13.3143379, 63.55, 0.02385372, 236.9761, -0.118, 0, 1
GPS, 53698162, 0, 3, 221201399, 2252, 18, 0.64, 52.5259535, 13.3143378, 63.54, 0.01063015, 311.1859, -0.083, 0, 1
GPS, 53898220, 0, 3, 221201599, 2252, 18, 0.64, 52.5259534, 13.3143378, 63.55, 0.01720465, 125.5377, -0.01, 0, 1
GPS, 54098193, 0, 3, 221201800, 2252, 18, 0.64, 52.5259533, 13.3143378, 63.53, 0.02147091, 152.2415, -0.106, 0, 1
GPS, 54318277, 0, 3, 221202000, 2252, 18, 0.64, 52.5259532, 13.3143378, 63.53, 0.02202272, 39.47246, 0.021, 0, 1
GPS, 54498147, 0, 3, 221202200, 2252, 18, 0.64, 52.5259532, 13.3143378, 63.52, 0.006324556, 71.56505, -0.146, 0, 1
GPS, 54698196, 0, 3, 221202400, 2252, 18, 0.64, 52.5259531, 13.3143378, 63.53, 0.027313, 66.2505, -0.057, 0, 1
GPS, 54898175, 0, 3, 221202600, 2252, 18, 0.64, 52.5259531, 13.3143379, 63.52, 0.0559017, 63.43495, 0.008, 0, 1
GPS, 55098202, 0, 3, 221202800, 2252, 18, 0.64, 52.5259531, 13.3143379, 63.5, 0.03312099, 151.1134, -0.08800001, 0, 1
GPS, 55298191, 0, 3, 221203000, 2252, 18, 0.64, 52.525953, 13.3143379, 63.51, 0.05316014, 16.38954, -0.112, 0, 1
GPS, 55477922, 0, 3, 221203200, 2252, 18, 0.64, 52.525953, 13.3143379, 63.52, 0.03061046, 218.3675, -0.011, 0, 1
GPS, 55698255, 0, 3, 221203400, 2252, 18, 0.64, 52.5259529, 13.3143378, 63.5, 0.03701351, 178.4518, -0.064, 0, 1
GPS, 55898145, 0, 3, 221203600, 2252, 18, 0.64, 52.5259528, 13.3143378, 63.49, 0.04441847, 121.185, -0.03, 0, 1
GPS, 56098164, 0, 3, 221203800, 2252, 18, 0.64, 52.5259528, 13.3143378, 63.48, 0.01, 53.1301, -0.1, 0, 1
GPS, 56298179, 0, 3, 221204000, 2252, 18, 0.64, 52.5259528, 13.3143378, 63.48, 0.03667424, 25.86636, -0.155, 0, 1
GPS, 56498204, 0, 3, 221204200, 2252, 18, 0.64, 52.5259528, 13.3143378, 63.49, 0.02729469, 61.55707, -0.006, 0, 1
GPS, 56698163, 0, 3, 221204400, 2252, 18, 0.64, 52.5259528, 13.3143378, 63.47, 0.01555635, 315, -0.117, 0, 1
GPS, 56898127, 0, 3, 221204600, 2252, 18, 0.64, 52.5259529, 13.3143377, 63.48, 0.08697701, 342.6067, -0.086, 0, 1
GPS, 57098137, 0, 3, 221204800, 2252, 18, 0.64, 52.5259529, 13.3143377, 63.48, 0.03820995, 83.99099, -0.047, 0, 1
GPS, 57298172, 0, 3, 221205000, 2252, 18, 0.64, 52.5259529, 13.3143377, 63.46, 0.0388973, 133.9584, -0.06, 0, 1
GPS, 57498254, 0, 3, 221205200, 2252, 18, 0.64, 52.5259529, 13.3143378, 63.45, 0.06087693, 14.26451, -0.013, 0, 1
GPS, 57698205, 0, 3, 221205400, 2252, 18, 0.64, 52.5259529, 13.3143377, 63.44, 0.0354683, 291.5014, -0.046, 0, 1
GPS, 57898187, 0, 3, 221205600, 2252, 18, 0.64, 52.5259529, 13.3143376, 63.43, 0.03894868, 131.8779, -0.063, 0, 1
GPS, 58098117, 0, 3, 221205800, 2252, 18, 0.64, 52.5259529, 13.3143376, 63.43, 0.006082762, 170.5377, -0.056, 0, 1
GPS, 58298155, 0, 3, 221206000, 2252, 18, 0.64, 52.5259528, 13.3143376, 63.42, 0.04049692, 122.9052, 0.068, 0, 1
GPS, 58498130, 0, 3, 221206200, 2252, 18, 0.64, 52.5259528, 13.3143376, 63.4, 0.0156205, 140.1944, -0.041, 0, 1
GPS, 58698151, 0, 3, 221206400, 2252, 18, 0.64, 52.5259528, 13.3143376, 63.39, 0.02701851, 87.8789, -0.058, 0, 1
GPS, 58898175, 0, 3, 221206600, 2252, 18, 0.64, 52.5259528, 13.3143377, 63.38, 0.03522783, 34.59229, -0.079, 0, 1
GPS, 59098207, 0, 3, 221206800, 2252, 18, 0.64, 52.5259529, 13.3143376, 63.38, 0.07324617, 345.774, -0.052, 0, 1
GPS, 59298253, 0, 3, 221207000, 2252, 18, 0.64, 52.5259529, 13.3143375, 63.35, 0.02353721, 257.7352, -0.103, 0, 1
GPS, 59477925, 0, 3, 221207200, 2252, 18, 0.64, 52.5259529, 13.3143374, 63.36, 0.01140175, 254.7449, -0.005, 0, 1
GPS, 59698147, 0, 3, 221207400, 2252, 18, 0.64, 52.5259529, 13.3143374, 63.35, 0.02745906, 123.1113, -0.115, 0, 1
GPS, 59898142, 0, 3, 221207600, 2252, 18, 0.64, 52.5259529, 13.3143374, 63.36, 0.05147815, 29.0546, -0.068, 0, 1
GPS, 60098134, 0, 3, 221207800, 2252, 18, 0.64, 52.5259529, 13.3143373, 63.34, 0.02969849, 315, -0.132, 0, 1
GPS, 60298127, 0, 3, 221208000, 2252, 18, 0.64, 52.5259529, 13.3143372, 63.36, 0.03820995, 276.009, -0.075, 0, 1
GPS, 60498209, 0, 3, 221208200, 2252, 18, 0.64, 52.5259529, 13.3143371, 63.35, 0.01334166, 347.0054, -0.06900001, 0, 1
GPS, 60698211, 0, 3, 221208400, 2252, 18, 0.64, 52.5259529, 13.314337, 63.36, 0.01910497, 173.991, 0.046, 0, 1
GPS, 60877907, 0, 3, 221208600, 2252, 18, 0.64, 52.5259529, 13.314337, 63.35, 0.01272792, 135, -0.022, 0, 1
GPS, 61098218, 0, 3, 221208800, 2252, 18, 0.64, 52.5259529, 13.3143369, 63.33, 0.01414214, 278.1301, -0.019, 0, 1
GPS, 61298155, 0, 3, 221209000, 2252, 18, 0.64, 52.5259529, 13.3143369, 63.32, 0.0349285, 23.62938, -0.061, 0, 1
GPS, 61498117, 0, 3, 221209200, 2252, 18, 0.64, 52.5259529, 13.3143369, 63.32, 0.02353721, 102.2648, -0.058, 0, 1
GPS, 61698128, 0, 3, 221209400, 2252, 18, 0.64, 52.525953, 13.3143369, 63.34, 0.07223573, 21.9487, -0.054, 0, 1
GPS, 61898190, 0, 3, 221209600, 2252, 18, 0.64, 52.525953, 13.3143368, 63.35, 0.0304795, 228.9909, -0.029, 0, 1
GPS, 62098165, 0, 3, 221209800, 2252, 18, 0.64, 52.5259529, 13.3143367, 63.34, 0.05115663, 184.4846, 0.005, 0, 1
GPS, 62298235, 0, 3, 221210000, 2252, 18, 0.64, 52.5259528, 13.3143366, 63.33, 0.03640055, 322.8153, -0.013, 0, 1
GPS, 62498203, 0, 3, 221210200, 2252, 18, 0.64, 52.5259528, 13.3143366, 63.33, 0.01204159, 265.2364, 0.013, 0, 1
GPS, 62698160, 0, 3, 221210400, 2252, 18, 0.64, 52.5259528, 13.3143365, 63.34, 0.03613862, 14.42077, 0.025, 0, 1
GPS, 62898261, 0, 3, 221210600, 2252, 18, 0.64, 52.5259528, 13.3143365, 63.34, 0.03067572, 199.0256, -0.104, 0, 1
GPS, 63098136, 0, 3, 221210800, 2252, 18, 0.64, 52.5259528, 13.3143364, 63.35, 0.001414214, 315, -0.007, 0, 1
GPS, 63298176, 0, 3, 221211000, 2252, 18, 0.64, 52.5259528, 13.3143364, 63.34, 0.01603122, 356.4237, -0.032, 0, 1
GPS, 63498254, 0, 3, 221211200, 2252, 18, 0.64, 52.5259527, 13.3143363, 63.34, 0.0317805, 257.2757, -0.054, 0, 1
GPS, 63698213, 0, 3, 221211400, 2252, 18, 0.64, 52.5259527, 13.3143362, 63.34, 0.005830952, 300.9637, -0.046, 0, 1
GPS, 63898150, 0, 3, 221211600, 2252, 18, 0.64, 52.5259527, 13.3143362, 63.35, 0.02061553, 14.03624, -0.09, 0, 1
GPS, 64098173, 0, 3, 221211800, 2252, 18, 0.64, 52.5259526, 13.3143361, 63.36, 0.01403567, 184.0856, -0.043, 0, 1
GPS, 64298085, 0, 3, 221212000, 2252, 18, 0.64, 52.5259526, 13.3143361, 63.38, 0.01140175, 307.875, -0.074, 0, 1
GPS, 64498219, 0, 3, 221212200, 2252, 18, 0.64, 52.5259525, 13.314336, 63.38, 0.03046309, 246.8014, 0.004, 0, 1
GPS, 64698234, 0, 3, 221212400, 2252, 18, 0.64, 52.5259525, 13.3143359, 63.39, 0.02061553, 14.03624, -0.02, 0, 1
GPS, 64898161, 0, 3, 221212600, 2252, 18, 0.64, 52.5259525, 13.3143359, 63.41, 0.01421267, 140.7106, -0.043, 0, 1
GPS, 65098164, 0, 3, 221212800, 2252, 18, 0.64, 52.5259525, 13.3143359, 63.42, 0.01345363, 131.9872, -0.041, 0, 1
GPS, 65298155, 0, 3, 221213000, 2252, 18, 0.64, 52.5259524, 13.314336, 63.44, 0.03041381, 80.53767, -0.009000001, 0, 1
GPS, 65498224, 0, 3, 221213200, 2252, 18, 0.64, 52.5259523, 13.3143359, 63.42, 0.06003333, 178.0908, -0.011, 0, 1
GPS, 65698168, 0, 3, 221213400, 2252, 18, 0.64, 52.5259522, 13.314336, 63.42, 0.04675468, 131.5318, -0.05, 0, 1
GPS, 65898088, 0, 3, 221213600, 2252, 18, 0.64, 52.5259521, 13.314336, 63.41, 0.01303841, 122.4712, -0.056, 0, 1
GPS, 66098168, 0, 3, 221213800, 2252, 18, 0.64, 52.5259521, 13.3143359, 63.42, 0.01581139, 18.43495, -0.056, 0, 1
GPS, 66277940, 0, 3, 221214000, 2252, 18, 0.64, 52.525952, 13.3143359, 63.42, 0.05091169, 135, -0.072, 0, 1
GPS, 66498220, 0, 3, 221214200, 2252, 18, 0.64, 52.5259519, 13.3143359, 63.41, 0.009848858, 336.0375, -0.081, 0, 1
GPS, 66698158, 0, 3, 221214400, 2252, 18, 0.64, 52.5259519, 13.3143359, 63.42, 0.02830194, 57.99461, -0.038, 0, 1
GPS, 66898191, 0, 3, 221214600, 2252, 18, 0.64, 52.5259519, 13.3143359, 63.41, 0.01941649, 11.88866, -0.026, 0, 1
GPS, 67098165, 0, 3, 221214800, 2252, 18, 0.64, 52.5259519, 13.3143358, 63.41, 0.01726268, 169.992, -0.064, 0, 1
GPS, 67298159, 0, 3, 221215000, 2252, 18, 0.64, 52.5259518, 13.3143358, 63.42, 0.03328663, 147.2648, -0.009000001, 0, 1
GPS, 67498140, 0, 3, 221215200, 2252, 18, 0.64, 52.5259517, 13.3143358, 63.43, 0.05269725, 33.38851, -0.064, 0, 1
GPS, 67677939, 0, 3, 221215400, 2252, 18, 0.64, 52.5259517, 13.3143358, 63.42, 0.01345363, 221.9872, -0.018, 0, 1
GPS, 67898173, 0, 3, 221215600, 2252, 18, 0.64, 52.5259516, 13.3143358, 63.41, 0.01886796, 147.9946, -0.021, 0, 1
GPS, 68077944, 0, 3, 221215800, 2252, 18, 0.64, 52.5259516, 13.3143357, 63.41, 0.03721559, 239.3003, 0.039, 0, 1
GPS, 68298162, 0, 3, 221216000, 2252, 18, 0.64, 52.5259515, 13.3143356, 63.4, 0.04964877, 18.79988, -0.061, 0, 1
GPS, 68477911, 0, 3, 221216200, 2252, 18, 0.64, 52.5259515, 13.3143356, 63.4, 0.03041381, 27.40757, 0.06, 0, 1
GPS, 68677908, 0, 3, 221216400, 2252, 18, 0.64, 52.5259515, 13.3143356, 63.39, 0.04210701, 175.9144, 0.029, 0, 1
GPS, 68898143, 0, 3, 221216600, 2252, 18, 0.64, 52.5259513, 13.3143356, 63.37, 0.03569314, 168.6901, -0.037, 0, 1
GPS, 69077888, 0, 3, 221216800, 2252, 18, 0.64, 52.5259512, 13.3143356, 63.38, 0.004123106, 14.03624, -0.115, 0, 1
GPS, 69298124, 0, 3, 221217000, 2252, 18, 0.64, 52.5259512, 13.3143356, 63.39, 0.04802083, 31.373, -0.08000001, 0, 1
GPS, 69498124, 0, 3, 221217200, 2252, 18, 0.64, 52.5259512, 13.3143356, 63.38, 0.03130495, 116.565, -0.06900001, 0, 1
GPS, 69698189, 0, 3, 221217400, 2252, 18, 0.64, 52.5259511, 13.3143355, 63.36, 0.072, 270, -0.137, 0, 1
GPS, 69898207, 0, 3, 221217600, 2252, 18, 0.64, 52.525951, 13.3143354, 63.37, 0.03721559, 59.30027, -0.018, 0, 1
GPS, 70098282, 0, 3, 221217800, 2252, 18, 0.64, 52.525951, 13.3143354, 63.36, 0.05060633, 217.7757, -0.033, 0, 1
GPS, 70298199, 0, 3, 221218000, 2252, 18, 0.64, 52.5259509, 13.3143354, 63.35, 0.01802776, 19.44003, -0.118, 0, 1
GPS, 70498132, 0, 3, 221218200, 2252, 18, 0.64, 52.5259509, 13.3143353, 63.35, 0.0317805, 294.1455, -0.024, 0, 1
GPS, 70698157, 0, 3, 221218400, 2252, 18, 0.64, 52.5259508, 13.3143352, 63.34, 0.03401471, 204.3046, -0.079, 0, 1
GPS, 70898160, 0, 3, 221218600, 2252, 18, 0.64, 52.5259507, 13.3143352, 63.34, 0.01081665, 213.6901, 0.013, 0, 1
GPS, 71098114, 0, 3, 221218800, 2252, 18, 0.64, 52.5259506, 13.3143352, 63.34, 0.0472017, 36.38435, 0, 0, 1
GPS, 71298177, 0, 3, 221219000, 2252, 18, 0.64, 52.5259507, 13.3143352, 63.33, 0.03395585, 346.373, -0.048, 0, 1
GPS, 71498139, 0, 3, 221219200, 2252, 18, 0.64, 52.5259506, 13.3143352, 63.33, 0.04341659, 51.54629, -0.063, 0, 1
GPS, 71698201, 0, 3, 221219400, 2252, 18, 0.64, 52.5259506, 13.3143352, 63.34, 0.01486607, 199.6538, -0.034, 0, 1
GPS, 71898170, 0, 3, 221219600, 2252, 18, 0.64, 52.5259505, 13.3143352, 63.34, 0.014, 90, -0.035, 0, 1
GPS, 72098226, 0, 3, 221219800, 2252, 18, 0.64, 52.5259505, 13.3143353, 63.32, 0.02418678, 150.2551, -0.112, 0, 1
GPS, 72318291, 0, 3, 221220000, 2252, 18, 0.64, 52.5259504, 13.3143353, 63.33, 0.01252996, 118.6105, -0.082, 0, 1
GPS, 72498125, 0, 3, 221220200, 2252, 18, 0.64, 52.5259504, 13.3143353, 63.32, 0.01769181, 222.7094, -0.006, 0, 1
GPS, 72698127, 0, 3, 221220400, 2252, 18, 0.64, 52.5259503, 13.3143353, 63.33, 0.02778489, 329.7436, -0.047, 0, 1
GPS, 72898170, 0, 3, 221220600, 2252, 18, 0.64, 52.5259503, 13.3143352, 63.31, 0.04022437, 235.1247, -0.07700001, 0, 1
GPS, 73077886, 0, 3, 221220800, 2252, 18, 0.64, 52.5259502, 13.3143351, 63.3, 0.01552418, 194.9314, 0.031, 0, 1
GPS, 73298189, 0, 3, 221221000, 2252, 18, 0.64, 52.5259502, 13.3143352, 63.29, 0.06008328, 161.565, 0.001, 0, 1
GPS, 73498209, 0, 3, 221221200, 2252, 18, 0.64, 52.52595, 13.3143352, 63.28, 0.01931321, 201.2505, 0.006, 0, 1
GPS, 73698262, 0, 3, 221221400, 2252, 18, 0.64, 52.52595, 13.3143352, 63.28, 0.03106445, 123.1785, 0.016, 0, 1
GPS, 73898162, 0, 3, 221221600, 2252, 18, 0.64, 52.5259499, 13.3143353, 63.28, 0.022, 90, -0.054, 0, 1
GPS, 74098133, 0, 3, 221221800, 2252, 18, 0.64, 52.5259499, 13.3143353, 63.28, 0.06001667, 10.56101, -0.068, 0, 1
GPS, 74298140, 0, 3, 221222000, 2252, 18, 0.64, 52.5259499, 13.3143354, 63.28, 0.01749286, 30.96376, -0.015, 0, 1
GPS, 74477945, 0, 3, 221222200, 2252, 18, 0.64, 52.5259499, 13.3143354, 63.28, 0.01615549, 248.1986, -0.068, 0, 1
GPS, 74698188, 0, 3, 221222400, 2252, 18, 0.64, 52.5259498, 13.3143354, 63.28, 0.002, 90, -0.087, 0, 1
GPS, 74898168, 0, 3, 221222600, 2252, 18, 0.64, 52.5259498, 13.3143354, 63.29, 0.02334524, 9.865806, -0.03, 0, 1
GPS, 75098168, 0, 3, 221222800, 2252, 18, 0.64, 52.5259498, 13.3143354, 63.28, 0.02701851, 357.8789, 0.007, 0, 1
GPS, 75298135, 0, 3, 221223000, 2252, 18, 0.64, 52.5259497, 13.3143354, 63.28, 0.02915476, 354.0939, -0.006, 0, 1
GPS, 75498234, 0, 3, 221223200, 2252, 18, 0.64, 52.5259497, 13.3143354, 63.27, 0.02720294, 107.1027, -0.078, 0, 1
GPS, 75698134, 0, 3, 221223400, 2252, 18, 0.64, 52.5259496, 13.3143355, 63.29, 0.009000001, 0, -0.024, 0, 1
GPS, 75877932, 0, 3, 221223600, 2252, 18, 0.64, 52.5259495, 13.3143354, 63.29, 0.0222036, 215.8377, -0.019, 0, 1
GPS, 76098229, 0, 3, 221223800, 2252, 18, 0.64, 52.5259494, 13.3143354, 63.29, 0.02126029, 221.1859, -0.017, 0, 1
GPS, 76298193, 0, 3, 221224000, 2252, 18, 0.64, 52.5259494, 13.3143354, 63.3, 0.01711724, 186.7098, 0.015, 0, 1
GPS, 76498164, 0, 3, 221224200, 2252, 18, 0.64, 52.5259493, 13.3143354, 63.31, 0.02901724, 358.0251, -0.039, 0, 1
GPS, 76698184, 0, 3, 221224400, 2252, 18, 0.64, 52.5259493, 13.3143354, 63.3, 0.01220656, 214.992, -0.081, 0, 1
GPS, 76898156, 0, 3, 221224600, 2252, 18, 0.64, 52.5259492, 13.3143354, 63.31, 0.01131371, 225, 0.02, 0, 1
GPS, 77098219, 0, 3, 221224800, 2252, 18, 0.64, 52.5259492, 13.3143354, 63.3, 0.01811077, 96.34018, -0.056, 0, 1
GPS, 77298219, 0, 3, 221225000, 2252, 18, 0.64, 52.5259491, 13.3143354, 63.31, 0.03689174, 212.8286, -0.033, 0, 1
GPS, 77498192, 0, 3, 221225200, 2252, 18, 0.64, 52.5259491, 13.3143354, 63.32, 0.02154066, 68.19859, 0.006, 0, 1
GPS, 77698217, 0, 3, 221225400, 2252, 18, 0.64, 52.5259491, 13.3143355, 63.33, 0.02570992, 103.4957, 0.057, 0, 1
GPS, 77898144, 0, 3, 221225600, 2252, 18, 0.64, 52.5259491, 13.3143356, 63.32, 0.033, 180, -0.032, 0, 1
GPS, 78098175, 0, 3, 221225800, 2252, 18, 0.64, 52.525949, 13.3143357, 63.33, 0.04661545, 144.6052, 0, 0, 1
GPS, 78298136, 0, 3, 221226000, 2252, 18, 0.64, 52.525949, 13.3143357, 63.34, 0.01392839, 111.0375, -0.054, 0, 1
GPS, 78477897, 0, 3, 221226200, 2252, 18, 0.64, 52.525949, 13.3143358, 63.34, 0.01612452, 150.2551, -0.032, 0, 1
GPS, 78698147, 0, 3, 221226400, 2252, 18, 0.64, 52.525949, 13.3143358, 63.34, 0.02360085, 323.6157, -0.061, 0, 1
GPS, 78898149, 0, 3, 221226600, 2252, 18, 0.64, 52.525949, 13.3143358, 63.34, 0.03061046, 231.6325, -0.012, 0, 1
GPS, 79098251, 0, 3, 221226800, 2252, 18, 0.64, 52.5259489, 13.3143358, 63.34, 0.01280625, 141.3402, 0.011, 0, 1
GPS, 79298147, 0, 3, 221227000, 2252, 18, 0.64, 52.5259489, 13.3143358, 63.35, 0.008246211, 104.0362, 0, 0, 1
GPS, 79498226, 0, 3, 221227200, 2252, 18, 0.64, 52.5259489, 13.3143358, 63.35, 0.03140064, 307.2348, -0.027, 0, 1
GPS, 79698175, 0, 3, 221227400, 2252, 18, 0.64, 52.5259488, 13.3143357, 63.34, 0.02624881, 229.6355, -0.021, 0, 1
GPS, 79877907, 0, 3, 221227600, 2252, 18, 0.64, 52.5259488, 13.3143357, 63.35, 0.02140094, 52.59464, 0.044, 0, 1
GPS, 80098153, 0, 3, 221227800, 2252, 18, 0.64, 52.5259487, 13.3143357, 63.36, 0.01612451, 299.7449, 0.005, 0, 1
GPS, 80298180, 0, 3, 221228000, 2252, 18, 0.64, 52.5259487, 13.3143357, 63.36, 0.02024846, 32.90524, -0.08400001, 0, 1
